"id","orginalWord","lemma","strong","alignmentsForOriginalWord","alignmentFrequency%","alignmentFreq","alignmentFreq-min","alignmentFreq-max","alignmentFreq-mean","alignmentFreq-stddev","alignmentFreq-total","alignmentFreq-meanNormalized","alignmentFreq-stddevNormalized","origWordsCount-min","origWordsCount-max","origWordsCount-mean","origWordsCount-stddev","origWordsCount-total","origWordsCount-meanNormalized","origWordsCount-stddevNormalized","origWordsBetween-min","origWordsBetween-max","origWordsBetween-mean","origWordsBetween-stddev","origWordsBetween-total","origWordsBetween-meanNormalized","origWordsBetween-stddevNormalized","targetWordsCount-min","targetWordsCount-max","targetWordsCount-mean","targetWordsCount-stddev","targetWordsCount-total","targetWordsCount-meanNormalized","targetWordsCount-stddevNormalized","targetWordsBetween-min","targetWordsBetween-max","targetWordsBetween-mean","targetWordsBetween-stddev","targetWordsBetween-total","targetWordsBetween-meanNormalized","targetWordsBetween-stddevNormalized"
"ἐγκρατῆ","ἐγκρατῆ","ἐγκρατής","G14680",1,"{'ἐγκρατῆ = और संयमी हो': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐθνικῶν","ἐθνικῶν","ἐθνικός","G14820",1,"{'τῶν ἐθνικῶν = अन्यजातियों': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐκβάλλει","ἐκβάλλει","ἐκβάλλω","G15440",1,"{'ἐκβάλλει = निकाल देता है': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐκκλησίας","ἐκκλησίας","ἐκκλησία","G15770",2,"{'ἐκκλησίας = कलीसिया के': 50.0, 'τῆς ἐκκλησίας = कलीसिया': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"ἐκκλησίᾳ","ἐκκλησίᾳ","ἐκκλησία","G15770",1,"{'τῇ ἐκκλησίᾳ = कलीसिया को': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐκλεκτῶν","ἐκλεκτῶν","ἐκλεκτός","G15880",1,"{'ἐκλεκτῶν = चुने हुए लोगों के': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4,4,4.0,0.0,4,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐλέγχειν","ἐλέγχειν","ἐλέγχω","G16510",1,"{'ἐλέγχειν = डाँटें': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐλθεῖν","ἐλθεῖν","ἔρχομαι","G20640",1,"{'ἐλθεῖν = आने का': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐλπίδα","ἐλπίδα","ἐλπίς","G16800",2,"{'ἐλπίδα = आशा को': 50.0, 'ἐλπίδα = दृढ़ आशा': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0,0
"ἐλπίδι","ἐλπίδι","ἐλπίς","G16800",1,"{'ἐλπίδι = आशा': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐλπίζω","ἐλπίζω","ἐλπίζω","G16790",1,"{'ἐλπίζω = मुझे आशा है कि': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4,4,4.0,0.0,4,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐμαρτύρησάν","ἐμαρτύρησάν","μαρτυρέω","G31400",1,"{'ἐμαρτύρησάν = गवाही दी थी': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐντολαῖς","ἐντολαῖς","ἐντολή","G17850",1,"{'ἐντολαῖς = आज्ञाओं पर': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐντραπῇ","ἐντραπῇ","ἐντρέπω","G17880",1,"{'ἐντραπῇ = लज्जित हों': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐνώπιον","ἐνώπιον","ἐνώπιον","G17990",1,"{'ἐνώπιον = सामने': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐξέστραπται","ἐξέστραπται","ἐκστρέφω","G16120",1,"{'ἐξέστραπται = सही रास्ते से भटक गया है': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,6,6,6.0,0.0,6,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐξουσίαις","ἐξουσίαις","ἐξουσία","G18490",1,"{'ἐξουσίαις = अधिकारियों के': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐπίγνωσιν","ἐπίγνωσιν","ἐπίγνωσις","G19220",1,"{'ἐπίγνωσιν = ज्ञान': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐπίσκοπον","ἐπίσκοπον","ἐπίσκοπος","G19850",1,"{'τὸν ἐπίσκοπον = अध्यक्ष को': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐπηγγείλατο","ἐπηγγείλατο","ἐπαγγέλλω","G18610",2,"{'ἐπηγγείλατο = प्रतिज्ञा': 50.0, 'ἐπηγγείλατο = की है': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"ἐπιδέχεται","ἐπιδέχεται","ἐπιδέχομαι","G19260",4,"{'ἐπιδέχεται = ग्रहण': 50.0, 'ἐπιδέχεται = करता': 50.0}","[2, 2]",2,2,2.0,0.0,4,0.5,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0,0
"ἐπιθυμίαις","ἐπιθυμίαις","ἐπιθυμία","G19390",1,"{'ἐπιθυμίαις = अभिलाषाओं': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐπιθυμίας","ἐπιθυμίας","ἐπιθυμία","G19390",1,"{'ἐπιθυμίας = अभिलाषाओं': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐπιστεύθην","ἐπιστεύθην","πιστεύω","G41000",1,"{'ἐπιστεύθην = सौंपा गया': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐπιταγὴν","ἐπιταγὴν","ἐπιταγή","G20030",1,"{'ἐπιταγὴν = आज्ञा': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐπιταγῆς","ἐπιταγῆς","ἐπιταγή","G20030",1,"{'ἐπιταγῆς = अधिकार के': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐποιήσαμεν","ἐποιήσαμεν","ποιέω","G41600",1,"{'ἐποιήσαμεν = किए': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐργάσῃ","ἐργάσῃ","ἐργάζομαι","G20380",2,"{'ἐργάσῃ = काम करता है': 50.0, 'ἐργάσῃ = तू': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,2.0,1.0,4,0.5,0.25,0,0,0.0,0.0,0,0,0
"ἐρχομένων","ἐρχομένων","ἔρχομαι","G20640",2,"{'ἐρχομένων = आए': 50.0, 'ἐρχομένων = जब': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"ἐφανέρωσεν","ἐφανέρωσεν","φανερόω","G53190",1,"{'ἐφανέρωσεν = प्रगट किया': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐχάρην","ἐχάρην","χαίρω","G54630",2,"{'ἐχάρην = मैं': 50.0, 'ἐχάρην = आनन्दित हुआ': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"ἑαυτὸν","ἑαυτὸν","ἑαυτοῦ","G14380",1,"{'ἑαυτὸν = अपने आपको': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἑαυτῷ","ἑαυτῷ","ἑαυτοῦ","G14380",1,"{'ἑαυτῷ = अपने लिये': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἑώρακεν","ἑώρακεν","ὁράω","G37080",2,"{'ἑώρακεν = देखा': 50.0, 'ἑώρακεν = उसने': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"ἔγραψά","ἔγραψά","γράφω","G11250",2,"{'ἔγραψά = मैंने': 50.0, 'ἔγραψά = लिखा था': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"ἔλεγχε","ἔλεγχε","ἐλέγχω","G16510",2,"{'ἔλεγχε = डाँट': 50.0, 'ἔλεγχε = डांट': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"ἔλεος","ἔλεος","ἔλεος","G16560",1,"{'ἔλεος = दया': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἔλθω","ἔλθω","ἔρχομαι","G20640",1,"{'ἔλθω = मैं आऊँगा': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἔργα","ἔργα","ἔργον","G20410",1,"{'τὰ ἔργα = कामों की': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἔργοις","ἔργοις","ἔργον","G20410",1,"{'ἔργοις = कामों से': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἔργον","ἔργον","ἔργον","G20410",2,"{'ἔργον = काम': 100.0}","[2]",2,2,2.0,0.0,2,1.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"ἔργων","ἔργων","ἔργον","G20410",5,"{'ἔργων = कामों में': 60.0, 'ἔργων = कामों के': 40.0}","[3, 2]",2,3,2.5,0.5,5,0.5,0.1,1,1,1.0,0.0,5,0.2,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,10,0.2,0.0,0,0,0.0,0.0,0,0,0
"ἔρεις","ἔρεις","ἔρις","G20540",1,"{'ἔρεις = कलह': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἔσωσεν","ἔσωσεν","σῴζω","G49820",2,"{'ἔσωσεν = उसने': 50.0, 'ἔσωσεν = उद्धार किया': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"ἔχω","ἔχω","ἔχω","G21920",1,"{'ἔχω = मुझे': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἔχων","ἔχων","ἔχω","G21920",2,"{'ἔχων = पाकर': 50.0, 'ἔχων = जिसके': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"ἡδοναῖς","ἡδοναῖς","ἡδονή","G22370",1,"{'ἡδοναῖς = सुख विलास के': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἰδεῖν","ἰδεῖν","ὁράω","G37080",1,"{'ἰδεῖν = भेंट करूँगा': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἱεροπρεπεῖς","ἱεροπρεπεῖς","ἱεροπρεπής","G24120",1,"{'ἱεροπρεπεῖς = भक्तिपूर्ण हों': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"Ἰησοῦ","Ἰησοῦ","Ἰησοῦς","G24240",4,"{'Ἰησοῦ = यीशु': 100.0}","[4]",4,4,4.0,0.0,4,1.0,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0,0
"Ἰουδαϊκοῖς","Ἰουδαϊκοῖς","Ἰουδαϊκός","G24510",1,"{'Ἰουδαϊκοῖς = यहूदी': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὀνόματος","ὀνόματος","ὄνομα","G36860",1,"{'ὀνόματος = नाम': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὀφείλομεν","ὀφείλομεν","ὀφείλω","G37840",1,"{'ὀφείλομεν = करना चाहिए': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὁμολογοῦσιν","ὁμολογοῦσιν","ὁμολογέω","G36700",2,"{'ὁμολογοῦσιν = दावा करते हैं': 50.0, 'ὁμολογοῦσιν = वे': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,2.0,1.0,4,0.5,0.25,0,0,0.0,0.0,0,0,0
"ὄνομα","ὄνομα","ὄνομα","G36860",1,"{'ὄνομα = नाम': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὅσιον","ὅσιον","ὅσιος","G37410",1,"{'ὅσιον = पवित्र': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὑγιαίνειν","ὑγιαίνειν","ὑγιαίνω","G51980",1,"{'ὑγιαίνειν = भला चंगा रहे': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὑγιαίνοντας","ὑγιαίνοντας","ὑγιαίνω","G51980",1,"{'ὑγιαίνοντας = दृढ़ हो': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὑγιαίνωσιν","ὑγιαίνωσιν","ὑγιαίνω","G51980",2,"{'ὑγιαίνωσιν = दृढ़ हो जाएँ': 50.0, 'ὑγιαίνωσιν = वे': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,2.0,1.0,4,0.5,0.25,0,0,0.0,0.0,0,0,0
"ὑγιαινούσῃ","ὑγιαινούσῃ","ὑγιαίνω","G51980",2,"{'τῇ ὑγιαινούσῃ = खरी': 50.0, 'τῇ ὑγιαινούσῃ = खरे': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"ὑπολαμβάνειν","ὑπολαμβάνειν","ὑπολαμβάνω","G52740",1,"{'ὑπολαμβάνειν = स्वागत': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὑπομονῇ","ὑπομονῇ","ὑπομονή","G52810",1,"{'τῇ ὑπομονῇ = और धीरज': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὑποτάσσεσθαι","ὑποτάσσεσθαι","ὑποτάσσω","G52930",2,"{'ὑποτάσσεσθαι = अधीन रहने की': 50.0, 'ὑποτάσσεσθαι = अधीन रहना चाहिए': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,6,0.5,0.0,0,0,0.0,0.0,0,0,0
"ὑποτασσομένας","ὑποτασσομένας","ὑποτάσσω","G52930",1,"{'ὑποτασσομένας = अधीन रहनेवाली हों': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὠφέλιμα","ὠφέλιμα","ὠφέλιμος","G56240",1,"{'ὠφέλιμα = लाभ की': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὡς","ὡς","ὡς","G56130",2,"{'ὡς = क्योंकि': 50.0, 'ὡς = के अनुसार': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"ὡσαύτως","ὡσαύτως","ὡσαύτως","G56150",2,"{'ὡσαύτως = इसी प्रकार': 50.0, 'ὡσαύτως = ऐसे ही': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0,0
